uid,pid
1817,197
2650,663
4142,1238
2508,3876
2156,5233
1614,9914
574,3415
2637,4089
4372,6205
4349,516
4481,7888
2563,9573
1119,7417
233,2474
922,6268
4847,2429
4366,5946
4416,3825
2773,3303
3232,7144
4433,1414
2239,7073
114,6960
4418,3487
3693,2835
1231,3749
834,5719
1235,3502
2624,9036
1635,5593
4487,4399
1307,5553
3833,8795
3365,266
2558,1740
3881,2967
1978,3392
4021,7401
3805,1574
2170,7378
752,40
4068,760
2663,612
4435,7685
1951,837
3922,8858
2732,8898
500,1428
4167,8220
2166,2087
2620,7691
852,86
1844,4850
2932,8789
2067,8606
3113,9638
4639,4254
3957,8063
3787,1388
983,8701
3320,4010
3836,4482
559,72
2333,8569
1653,5986
3805,5786
3003,3237
3126,1401
1777,466
1471,5321
391,7355
1899,2302
3688,8251
2392,6176
467,946
2003,3932
2399,5470
3061,8804
3410,9861
4228,2854
382,4303
3793,6250
4273,1328
57,196
2615,7859
2282,7738
4374,3026
4324,1120
1494,9105
4857,895
3107,4795
4058,5988
3360,9861
1472,6964
4594,2414
1516,2397
4350,9064
1491,6312
1840,3776
2546,1755
3353,8056
1961,6827
123,2807
4399,6158
605,3910
4475,1198
2910,8571
2394,9546
1415,7586
9,4118
3226,3831
2928,7587
1241,9025
1601,1162
3452,5640
3741,2753
4243,9127
1754,2512
3092,8253
3778,6845
2329,6813
1714,7363
1945,2853
3677,5233
2401,1387
3237,8671
4063,4531
4886,1052
3371,5214
3423,7379
3706,6749
4877,7803
1497,5747
4126,1277
2818,2280
2111,9361
2854,6505
3195,2865
1271,7917
1272,3215
825,7875
2879,1234
1069,9847
3856,9820
2080,3715
1488,3159
1718,3378
3488,4717
1903,8160
4603,5639
28,6925
4355,8333
489,4096
2905,2844
3958,4840
3663,3014
2387,3150
4564,6420
4631,534
4531,5654
1581,6917
3696,9658
3116,5180
3913,8683
938,2610
1772,4657
1116,8416
1843,6550
1508,5077
4408,1897
1976,8426
2982,5611
1315,672
4319,2119
3586,6917
1892,5007
309,2470
820,5153
2767,2142
2067,3400
2548,3053
4590,9327
935,6788
577,9792
4421,9916
4925,8427
1225,6358
1409,9074
4877,9565
444,2689
1577,2952
4493,4187
2676,971
3791,7743
2492,3405
1572,1130
139,9621
1764,3478
4600,797
4778,495
3655,2265
3643,5494
1791,6657
1196,7535
4469,3289
4728,6789
2946,3105
1771,622
214,6633
4781,6281
4383,5037
3190,7811
2874,4846
3306,4952
1908,5744
2650,3015
4902,1328
2311,8351
2675,1358
3507,1685
3064,9688
2278,1832
4303,6327
4738,7579
2047,3026
2419,1601
3699,6016
758,9928
2773,3932
925,8779
2943,6465
509,7723
422,6436
3708,5641
3124,5665
1826,4506
1936,7886
3275,9564
3212,3772
2581,5800
2995,6539
1613,2461
2373,8717
1648,908
4832,2659
4361,2387
1701,7827
1022,7521
4932,9307
639,9176
716,8864
940,4048
515,5487
2114,8135
4575,4564
2122,9527
4783,2889
2637,8944
1552,1238
608,9269
4696,6759
1024,6451
2793,1339
2923,9658
3338,9448
1323,7376
4696,4348
1439,4027
2396,3567
231,3533
3985,724
1412,4861
1101,1470
2001,8815
2178,7759
2194,5477
3535,3388
2528,9550
4407,6428
367,7149
1894,2783
4084,8102
132,6828
2485,7009
831,3858
2671,2096
2449,6480
1190,8045
3891,4528
2165,3101
4468,9933
1170,7729
2243,5830
333,3051
981,1611
117,4669
4179,7892
607,8924
3659,2289
1052,8228
793,76
1573,4982
2249,1339
2782,2429
1844,6865
332,3806
1389,2644
2852,7388
2831,2313
4762,8971
3197,7499
1898,4861
1573,4523
3487,313
3298,8786
2134,9049
100,2257
166,2066
1750,2137
4662,6175
1884,503
4618,2614
615,807
1828,6044
87,7801
1787,3364
4052,641
347,7378
2616,9848
2480,8142
4852,7281
3128,5780
3478,774
29,9561
132,480
3707,4184
1391,5156
4956,3482
887,9595
1565,7763
439,1915
3461,1865
765,5553
538,9264
376,7808
4383,8177
4550,1426
3374,7177
3377,653
2102,9645
2814,3873
4705,8060
4882,142
2061,3644
3216,2995
3749,8374
1891,8881
1779,8046
589,8526
1468,5243
1130,9845
3624,821
3396,8346
2732,2716
1971,2747
3262,420
3577,5906
4012,8398
79,4808
2618,4739
2424,388
390,8057
4000,8896
2418,2056
4760,5036
1757,8534
2401,5084
3654,2302
874,7532
2622,8736
2079,5332
4216,3154
3848,9047
3360,5123
2908,2149
3470,3280
2584,8625
3246,2848
3513,2716
2436,3946
4865,3520
65,9686
832,137
405,2609
4011,6029
816,1578
338,9725
393,4441
1392,259
4569,9327
116,8379
4197,6793
1047,4015
2079,4046
3033,8346
560,5400
597,8158
4212,8767
2661,3760
4377,7969
795,4561
2085,5070
4582,7272
3204,6607
3741,1003
2115,7622
1227,7309
3292,9169
4063,753
4694,4648
1422,2844
2240,5334
2752,1673
1769,4501
2260,198
1015,5490
2600,6299
435,7711
2657,4955
2005,5719
339,994
1730,700
2717,2575
3662,860
1805,7372
1223,2738
2219,3528
664,7417
4653,4437
4766,5132
2335,7501
251,9768
3252,224
428,563
2733,3176
2785,3253
4301,3645
2673,8996
167,6565
2144,3711
1068,9635
1662,1088
4621,2400
1476,3348
3137,7239
4510,5159
3963,762
280,584
4284,4419
4566,6588
3576,4996
1196,4558
592,544
94,4452
4395,2594
637,1565
3585,6043
2127,9126
3422,2810
329,6300
3775,5763
4300,2987
4221,322
1322,5397
3307,6536
3403,831
1037,2020
1904,9077
295,1518
651,8302
1927,1900
2601,9162
2560,6135
4357,3815
1108,3800
1443,6339
2013,8732
245,5388
1888,3255
4557,7395
2214,2564
3608,9215
2072,5371
4051,78
4823,5371
117,2391
4566,3062
3881,6682
4812,460
3534,8440
3906,6688
1165,607
837,6007
3206,4510
3456,526
2934,1175
3785,8171
3633,8178
4582,1564
3025,9918
3108,9852
2761,3682
3172,9892
4016,7298
1962,4286
693,7469
2155,7572
3611,5603
2067,5751
1265,4660
729,6604
673,4788
3783,9168
1506,9402
713,5229
1581,88
1433,8773
1353,9588
4605,4330
275,5781
998,6624
3861,1210
2477,3834
233,3156
2420,609
4019,2451
1151,9331
2881,6718
2277,88
1183,4316
2751,4016
1747,5984
3955,4585
3146,9330
829,9820
133,3639
3755,4758
1092,1954
604,3860
3356,2148
1300,6728
224,1183
3782,9433
3458,3817
4503,9175
4540,6524
1651,2123
2960,5514
4102,4588
3232,5038
1337,7806
3234,8141
4966,8677
452,1803
4122,8056
4176,1353
1607,721
1852,476
171,2160
2577,9578
544,2303
1109,6702
3033,6129
2335,1611
2069,2467
631,4428
2043,932
1671,6105
4627,4657
2730,7383
3717,5785
8,4247
384,415
3675,9326
1944,5870
1097,9716
1853,2503
1566,9077
1357,261
1988,8454
4549,3586
538,514
1969,5026
4463,7810
3933,4157
4338,5306
135,5355
2072,3984
2076,7319
3440,2392
467,854
3742,8091
642,1105
850,6726
2499,3037
1860,2543
1090,4668
1879,8290
3150,9548
231,6601
4185,2814
4280,6410
598,2769
4693,1434
4862,861
2985,4431
4567,5099
437,3716
2874,8017
39,213
735,7100
3515,8426
2559,1702
2904,3057
3054,3047
1898,1460
2907,8391
2672,6137
1877,7169
2330,6888
4476,1764
3992,5127
2217,9491
3289,7841
2906,9292
3663,1526
198,2070
3091,3868
1369,2355
4931,3827
1861,2741
2701,1494
2934,9645
622,1004
1872,3022
4915,4830
2983,7072
2931,6660
4339,753
1327,4153
246,7334
4023,9469
2499,5311
4419,2248
4620,2840
2514,2955
488,747
4635,2563
1831,1571
1661,1207
972,5612
4541,4273
4646,790
228,1674
2978,2072
2642,1741
2553,162
2835,6701
2346,6522
1276,4530
2243,9416
1075,1807
1713,4557
2928,2191
3458,5086
2651,8366
1627,447
3283,9316
259,2522
2552,3036
3075,9582
638,2003
760,5204
3391,9179
1343,2957
100,8463
2123,7048
424,7105
1110,7808
937,4719
3922,4033
1771,357
291,4075
4138,1755
4107,5247
4051,4943
4417,1110
2688,6558
4487,1329
1943,9947
1950,7643
207,3570
1160,2571
3854,5206
3778,6934
1601,278
4684,273
1928,5871
2566,8948
797,8379
3049,7577
2865,5815
1256,5380
4780,3682
1465,9741
7,6273
2739,2696
3103,5391
69,6086
2849,8818
3177,7428
3508,3065
44,2449
183,5937
4090,1454
2016,3959
922,557
1598,2535
3580,5244
3980,7523
371,6891
483,1952
1235,7528
3659,1738
71,8620
1285,2584
1175,4095
151,8026
3133,9190
2309,703
3427,3053
1456,819
4130,7183
894,949
2809,3122
951,3942
2664,4496
2399,7677
1160,5663
1020,3736
202,7074
4846,5709
4376,8073
2565,367
2644,3284
1884,4124
3,9173
2777,323
1197,9986
4549,8771
2795,6954
1214,1150
670,8607
4470,1852
1328,6577
3152,6044
441,2732
871,3318
2073,5287
1515,6299
1300,3934
3713,2030
415,1210
2781,8364
1750,523
4207,982
4711,4711
3775,5903
3590,6045
3230,3121
1230,7906
2883,7402
1537,7997
2478,4980
2236,2478
228,6611
1826,4456
2592,9031
3700,6288
3466,7233
4874,6925
999,4930
1424,9295
1197,4494
2191,3405
785,9008
4214,6327
2159,8599
2814,8457
1349,94
3319,1952
453,5946
4250,887
4637,7868
4692,9179
2244,550
4188,5117
419,9802
2650,9413
3381,2126
3579,1540
3629,5068
1421,8802
3763,6982
4915,7765
1026,422
3557,4867
3529,1380
1112,8735
315,9489
4469,5631
1350,8351
2705,6334
3189,4867
3929,6254
1858,5203
4247,3685
3244,8522
597,616
2984,9339
2293,6901
4935,5026
3914,7690
4780,3877
4007,5107
40,7321
2930,6096
4204,513
765,7365
3962,3842
153,4252
2913,4706
3214,2581
1947,1454
3788,7549
4468,7802
1167,3548
1681,4932
2051,9080
219,9042
4924,1816
2815,8633
1704,4387
3123,6815
3875,9798
3311,2616
3862,6836
3389,8013
3430,8535
3230,252
2732,2005
3203,7640
1286,2207
484,7616
874,9955
4273,3581
674,1969
4739,4677
137,4154
4518,8046
3096,4820
4710,4060
2965,8026
4378,6282
2328,9184
857,4743
4491,7877
1080,7128
1678,4417
2525,5692
949,6669
1715,9181
2526,1186
4626,1569
4186,170
858,9152
1144,547
1708,1584
1056,3602
4077,4861
1595,3028
2184,8852
2356,1119
311,4030
3163,7959
2974,2698
2766,6444
76,2083
4060,1489
3118,769
4872,1079
2410,2619
1166,8552
621,3434
3517,9888
689,1960
673,1830
1991,7431
4004,952
116,3087
1488,8740
2043,5807
707,4147
2616,1845
1392,5087
1756,9480
2870,7078
2098,8354
2591,6695
2748,5740
2023,345
979,1313
3407,9498
2705,5556
749,6773
396,3758
466,2733
778,9279
511,1318
2316,5926
3917,7331
288,4300
2952,4345
2847,3802
55,8195
487,6298
1314,5183
3742,2139
4096,6309
2564,9279
1749,1912
4899,9103
4380,8709
46,4014
199,1960
3179,9802
664,9551
2830,1007
1986,4534
4924,5157
3049,9024
665,7114
4787,9735
4870,9451
2905,7723
3274,1803
2542,7014
4612,1142
3099,81
4682,4895
2741,5167
2154,7254
2036,7415
3090,2325
4896,5471
3885,1513
3650,595
701,4014
988,8549
168,3556
4334,4895
1025,2749
1246,6356
2947,9240
4699,7668
3540,4488
3942,3566
1476,77
942,1888
2904,6292
1887,1514
815,3754
910,3344
897,5980
2051,5534
39,3418
2874,726
1179,1081
4496,260
4261,4968
664,9555
3334,8043
3015,8601
3517,6083
4722,8397
4020,4350
1457,2409
2222,26
2384,7626
4287,4245
858,6180
704,2993
2011,6659
1725,3011
3872,2348
4701,4458
2373,2946
3934,6620
3363,9876
2818,8156
923,4147
3194,6536
4148,2626
2357,6783
1381,7270
3700,7472
2855,301
2286,8589
4178,8667
4059,3439
4243,4511
855,8307
574,2164
1374,8001
2414,5795
1566,5501
358,2694
2293,1798
1131,2023
4120,9228
528,7607
436,336
3757,2507
1005,6499
2718,2225
4281,8848
827,6032
1264,5189
201,3117
3387,172
3956,9210
3206,4873
4415,4777
4011,812
418,1454
219,4630
2823,2642
2316,4536
1625,3892
4314,2598
1009,7290
4659,8203
3182,5717
2084,9382
464,1330
769,1794
4929,2605
3013,7652
2353,5600
822,5821
2917,7945
1027,8560
4403,9402
366,7821
117,7930
544,8571
3727,3209
3717,7188
1015,5456
485,2122
3000,5367
2076,5111
666,1808
3279,6083
2449,2016
4019,7439
2457,4814
932,8590
3587,4132
1510,835
1239,2995
3260,1860
694,4579
2843,4910
3402,1527
1929,8627
828,3007
2120,4079
529,183
465,1576
1235,6029
4638,7652
2416,4880
33,2804
2849,9315
2730,8333
3321,7329
657,6839
544,2443
4760,5839
4299,7069
580,6135
3473,5518
832,9534
2820,8774
1830,8666
770,1978
1347,3440
512,6979
150,3878
4362,8892
2573,6465
4313,9690
1427,1592
2529,7382
3930,3257
3750,6070
2113,1369
3307,5626
3762,1335
1022,321
515,7370
771,4508
3342,1881
596,42
360,9737
2666,1603
898,6177
3674,9616
3911,8489
2607,4295
3403,8897
4447,6773
2092,9022
1829,8980
233,4847
3499,3004
4691,2030
122,7510
2907,577
3016,7643
2250,4496
1300,8875
4215,6338
4448,3625
4825,512
2652,3539
777,9499
2227,5520
3498,8601
3396,5682
2600,8042
1703,6300
3146,441
538,8445
814,8638
4824,7529
1592,5856
93,6248
4246,4871
3408,4424
2219,3120
2204,9422
726,2250
3269,3786
230,7950
4420,840
2356,4699
1831,4547
1013,7695
1912,7156
3147,2033
1656,9736
15,4539
3832,5823
2501,6774
4332,4289
4371,1869
2396,3035
695,4580
2937,119
1653,5009
16,1402
442,6472
4989,1942
2872,3844
216,2896
2726,6801
4461,636
1050,8551
3890,6708
2662,1089
3290,5239
2493,9228
1056,5150
2632,811
379,6219
818,2599
589,4042
1700,1043
4591,4169
2629,861
4381,8548
2490,5681
193,4617
110,3000
2863,4602
3982,3005
4756,1360
2076,4432
4052,7357
709,2356
3951,1562
81,8867
2343,7311
3543,5505
3888,3345
3202,3421
3036,9413
2132,7188
2362,755
2486,6496
2290,453
4257,2078
4864,751
228,4301
2403,4761
1850,6658
2809,4872
4047,7801
4489,7659
111,7590
324,4192
2971,873
4680,9190
2505,7183
4595,3598
2702,9605
2985,1771
4339,5704
4953,3272
1362,8040
1986,4360
3187,9547
3382,6841
2607,125
2144,7026
1584,4949
4215,6107
4203,5603
2847,9580
3811,4758
2296,6110
283,9866
197,4893
344,5886
2660,6975
1985,4884
1709,6862
436,929
4304,1585
4550,4260
2399,1481
2638,1347
3710,4823
3790,6369
4571,6267
2927,4140
437,7671
241,6035
4917,4385
4692,2197
4787,3976
3309,4661
2927,5806
2384,8489
2181,1108
4375,3889
2844,595
2276,8068
427,2534
4601,7078
736,9333
3969,9159
2679,4237
4034,789
3371,7035
3082,737
4476,1367
795,1327
981,3917
357,2839
4456,8502
4678,312
3665,581
4824,3308
2324,9518
2255,7703
2027,1009
4061,1961
272,3556
2012,6291
364,6750
3824,7526
561,7920
567,8471
2970,2158
2845,8910
2981,6043
928,334
1386,8163
813,8543
1828,2449
757,1719
3920,8785
871,7815
3110,9840
915,6337
691,9343
4576,600
4064,6775
2763,7791
2651,6966
118,5156
3473,8247
864,9062
2948,6320
1734,7344
4718,9493
1254,6490
2411,3978
3459,4293
3388,1605
154,5140
1277,3746
3616,9242
4036,2160
4470,6846
628,5592
3178,6155
4718,4542
2515,3652
1419,1841
3464,3061
3465,6812
3302,1124
4599,6607
4613,54
878,8151
3973,1614
982,2169
4994,4625
3778,3727
2817,4229
2609,3273
3518,2344
4082,6773
4260,6428
1643,2729
184,7184
1710,3612
610,5386
4601,308
4608,2608
4056,7323
2921,8549
2481,7643
1739,2177
1412,5048
1722,4154
2957,4861
3574,1134
999,3614
1751,8259
1983,4844
4392,101
4162,360
4285,4318
668,8031
4570,6613
134,5555
3497,9165
3987,1434
1191,7245
3535,8911
1908,1040
4013,167
806,8803
1235,5358
2569,1052
1540,7456
533,7130
3986,4723
4211,2167
3989,5057
3141,3865
2173,148
1578,3016
872,7722
4322,475
520,3816
3340,923
300,1883
3706,8489
2905,5481
3805,6043
3869,8838
1067,5169
4649,6099
4281,5526
992,3760
2758,9234
2520,178
4015,6588
779,8288
1656,1197
298,5639
4053,3696
1207,6270
206,597
3134,820
4680,5925
4824,8213
4390,1807
219,3259
3051,6737
33,2032
4234,9219
3330,5042
4548,6877
1753,9856
1413,9592
4337,5905
3156,4866
4370,3844
3829,7547
1476,6769
2365,6156
2838,1246
4665,584
2412,6126
2716,8395
643,6149
2699,7407
49,8934
2894,5069
2502,509
3309,2272
3857,6040
4412,1925
2249,1760
3597,5519
457,6501
2560,5655
1862,5544
4986,7760
144,1618
4584,8920
3234,7313
3750,8907
4928,1204
720,2402
1621,7003
2819,9336
942,2961
1697,9165
1575,790
4504,8660
39,6021
3278,2199
2802,6180
2316,5242
2595,5242
3147,7485
3404,3579
3655,6139
3380,8046
1870,7871
307,1151
3269,1334
1781,513
2744,5343
2344,3179
2572,7583
156,7955
11,5330
3431,6505
2650,8667
3554,5130
2186,9053
4115,4501
4762,2786
367,5481
829,8936
2676,5213
805,5804
208,1290
1108,8030
1978,1315
1819,5860
2579,1061
2473,3019
3160,1817
1609,7991
3735,9942
1769,6076
2484,8467
2674,9109
1519,9210
3009,9746
4979,7304
3833,1839
3381,9041
4666,2574
4967,6465
3642,679
4624,6701
4494,7718
1274,5608
2006,530
2496,1906
2691,3950
1610,1818
3221,8937
1446,1156
3941,2224
4725,7701
51,5298
2343,6731
445,452
4044,1034
1637,5147
1128,1041
478,9831
569,9499
2379,2864
888,9266
3164,2184
3490,2525
1597,6383
4210,2890
4221,2790
3285,5975
1064,7323
2834,7066
3281,7763
1708,9937
4360,8534
4197,7732
1364,435
4856,7622
3325,6948
3443,3738
2128,2973
2384,6481
3600,3182
2622,3986
245,9368
1521,2675
3116,9980
3290,5988
3643,287
3532,7387
1647,8026
4069,5625
1220,2493
1341,4700
1680,5219
78,206
1980,9137
1967,234
2680,329
3471,4414
2994,9435
3483,76
651,8858
2676,379
4966,6108
216,1851
2110,7483
4907,9558
1163,5786
3745,3985
3848,6129
371,1426
2924,3113
1588,2683
1795,3171
4287,7412
4776,1874
2191,183
337,2665
4562,4277
2175,9135
603,886
137,2431
1299,8862
668,5740
3147,6186
3745,7858
4600,6730
1867,3415
2251,9577
4723,8801
500,2743
90,1889
786,2615
210,2605
2394,6468
1473,4907
3986,8863
2995,968
2809,8132
676,6105
4837,9195
1367,6105
1047,8442
3221,8642
4407,6023
1237,4311
1552,3130
2028,5949
752,7169
2114,9705
2351,4830
2137,3652
2297,7147
2162,8220
2057,7486
2861,9044
1539,4215
845,2636
4406,2422
1671,2459
477,6393
3221,7352
2689,8387
1035,9784
4165,8025
76,5442
4693,294
1594,8207
1715,8110
1512,9533
2207,6015
4758,3666
1027,9987
4665,7213
3288,3490
2660,8024
937,4133
4919,4730
1242,8117
1498,1961
2068,3442
2926,2204
944,1071
1840,7550
1869,8075
147,735
4208,7435
2265,5621
4423,5170
3717,161
2882,8626
2144,684
262,588
4263,6127
2767,7652
4757,2257
522,4528
1490,3403
1724,4751
3327,5080
3915,1142
1669,5384
863,2581
3266,6900
3091,2601
3927,7371
3070,2346
1360,6331
3609,7525
2384,6684
1965,676
4537,6566
74,3960
445,3426
2718,7945
725,7086
1336,8548
2691,8122
4304,3155
3381,3168
1213,7931
2897,7825
1290,6207
3967,3705
2942,5009
560,244
1278,8729
553,8363
3313,6478
3396,5479
4120,5569
2779,1510
441,7833
2665,9626
1927,552
1599,4830
4647,7437
3000,853
3960,483
4690,331
1600,5687
1281,1453
4280,8343
2250,7636
1379,3925
1785,4540
2152,3210
3775,1235
1281,8488
3475,364
1392,1352
340,1987
3725,3042
968,1324
1838,3627
740,2532
3316,7129
4873,2985
2141,465
839,7333
3020,9361
561,7525
2289,9002
2204,9673
4342,3893
1301,2292
2199,8839
2566,7826
3149,5439
685,6329
3407,3900
962,4489
613,7867
3474,7165
4483,2109
932,9971
4903,6536
376,8440
631,2356
495,2652
3337,4070
3651,8421
793,3881
3868,256
4456,1848
2483,6274
3543,7832
3423,7724
769,6098
2865,7181
69,2990
1294,3521
824,7611
1258,6135
3086,1260
1675,4353
3505,8492
1777,4101
2368,5490
1047,8448
733,2687
2526,6521
1699,5460
4783,5171
2633,2881
3419,2813
1064,3449
3553,5700
1357,8961
1746,8136
1467,6310
1965,5083
1816,7022
4330,8742
2434,6150
3109,326
1054,6539
2626,2499
1173,1445
1095,7297
4540,2605
2946,5632
1598,2896
847,2126
3616,6027
4094,589
4288,8022
304,4862
3627,5357
4924,5612
2498,2361
4034,4022
2984,5902
3514,5364
4667,253
4282,5771
3068,6186
155,2363
4901,4008
4846,6405
3358,4624
4929,4282
1115,9936
1640,7087
2606,5904
3633,1389
2268,6303
2128,9461
4127,1116
1660,4768
640,882
332,8116
3022,5051
4058,2434
4327,4741
4586,5964
4490,3873
4278,4085
1327,1224
3378,8817
2092,5864
238,7163
1797,8941
4822,7429
2950,8859
1706,3130
2176,102
4114,1792
4086,6100
1154,6137
2954,5275
2734,9816
4025,9237
3706,8096
2248,2514
1121,7624
2034,3580
4520,155
1615,4501
4493,669
4074,3260
4473,6071
3007,5375
2792,8323
447,2987
2345,1699
2481,8062
1918,5724
3631,9069
922,7520
2642,7570
3521,2233
2763,5614
2881,7953
3224,6140
3523,8798
1198,661
3158,8939
2113,3456
736,7794
3582,6353
4786,3910
288,9282
2943,4700
4735,3024
2144,7065
3274,1708
2239,7958
2588,5730
1902,3329
810,3110
2012,8910
2480,9818
2387,5722
3467,6908
2761,8800
2062,8764
4008,8820
2564,3404
4012,4908
1582,3168
129,4303
538,9844
4247,9589
337,7453
235,638
491,3703
4435,5408
1785,1150
69,5128
3535,2665
4124,7009
4932,4944
1392,2
175,1854
3194,5729
2432,5873
3065,8741
1344,6686
595,8122
2254,4738
2300,8334
1726,5924
3436,104
2528,502
4392,4456
3523,5658
3455,5529
3052,4688
3255,6419
3855,4797
3780,6510
4656,5608
3180,4192
2823,3727
234,7639
4662,5414
1676,3059
440,6767
4315,7914
2655,9237
2136,2399
2890,1106
2574,1053
3601,401
4879,7261
4703,5134
2350,2903
2851,1385
1758,5572
3699,9449
2173,1586
2461,1789
3185,8914
2835,2878
4078,5515
2755,6144
1320,5169
4088,8919
4507,176
1072,6358
2925,5682
3187,3971
2437,592
1381,2279
1034,1701
80,4449
2170,942
1913,1322
70,8302
3213,9683
1046,3838
4375,1082
2870,8722
3041,2284
3948,4070
1957,2468
3317,3975
4407,9954
1428,6478
1825,2902
3574,8759
2498,8827
3701,7200
2492,9874
4462,7949
720,5683
3633,5288
1993,2328
261,1733
4489,9317
493,4276
4164,9887
1971,6832
2263,4653
1719,1028
4732,4300
2453,1757
2781,2732
4800,4667
4387,6904
4711,6497
514,4275
1026,4795
1010,3773
3184,7247
4965,7014
545,6029
4056,1945
1003,9680
3944,8297
923,5382
2218,330
2162,7484
1638,3638
3794,147
2361,7712
1931,5519
2502,9781
3974,9245
1705,6766
2309,612
96,146
2133,7989
1997,7065
4257,5933
1964,5899
3620,4905
1758,294
1266,7224
792,559
1292,3836
3907,5871
3831,3866
4904,1023
2896,6274
2440,4511
3182,3384
893,7871
4331,6928
4985,4145
4536,6601
305,5733
4997,8560
4349,7044
1186,3781
3407,4857
3788,3946
4989,3641
591,3544
3229,2739
2444,4012
4644,8403
2048,9743
2202,9872
1642,5171
3318,757
3806,1657
3786,2685
4962,6495
2635,4167
1324,2742
4599,4345
4054,1602
2090,5153
183,3643
4879,9143
279,6689
296,7870
2159,892
4595,7385
1875,5569
3825,2314
1165,4576
315,8406
4271,6154
1923,2180
1141,9937
1588,2356
301,2295
3615,2300
3043,2968
1476,9790
941,2932
4825,5669
3887,1844
2074,238
2516,4894
4421,1892
4483,3092
2728,8355
3834,2134
3466,1086
993,9480
4346,3484
4981,4782
3816,557
1719,8835
2751,6763
2864,7225
219,6812
1684,3483
2284,2419
3705,7343
4815,1158
4930,2439
262,9994
3196,790
2515,1130
1140,5183
478,8087
2754,2889
3496,9401
3799,5632
3564,7700
2919,1365
1249,1062
4306,7013
358,2588
765,4695
1659,1140
2471,94
151,1630
579,6014
4459,3436
3170,5388
2891,744
2153,4894
4188,9828
2238,3074
3439,2956
2731,3531
2856,2712
1069,3685
4731,7837
1876,7530
4436,2084
4126,3949
3329,4178
1018,4227
326,8838
3366,6689
2517,7346
4654,5681
3032,2945
1674,7870
4628,6726
650,3839
3348,7573
4072,1505
4303,507
2994,6620
2151,7863
3315,9271
4839,6284
1998,3240
1312,6735
4718,4484
3008,6283
148,116
4367,4724
4301,3320
935,4200
4551,1973
3352,9953
3217,5323
1750,3656
749,5506
3456,6659
2386,5458
3349,6127
3674,9521
4844,6585
868,1718
4536,950
3879,2045
806,1698
3221,8676
1421,4421
4463,4002
2345,1442
18,7559
3996,3369
1638,2303
4466,4428
2983,9808
1735,9983
3218,7442
1151,6600
598,1630
921,3526
316,1663
4001,6718
4404,6310
273,8241
1037,9513
1875,5081
3681,555
725,8642
27,3511
834,7333
670,7318
3113,6784
3883,8688
4476,3457
598,8687
3159,3857
1598,3102
4075,9054
183,3361
2502,5760
62,3471
4065,4061
968,1305
462,9991
1215,830
4803,9683
3082,7623
1184,4838
480,8366
3448,952
129,9996
3039,7706
217,9455
2401,6435
2306,3898
1755,2374
4837,1782
464,2271
2924,7831
3338,6589
2767,793
1651,6362
3409,7017
3190,7124
3510,7504
687,3200
731,9258
1932,2821
3978,5301
3039,627
4217,7189
4753,7015
1758,7252
1172,9254
1745,6167
1020,8470
918,1995
3148,636
101,318
4081,1712
3072,8603
1437,1502
2000,5901
1306,6261
4781,3972
4280,7522
1144,6742
1101,5479
3230,6540
1608,1604
1259,7101
4146,5383
3888,4201
2426,5648
3676,1467
172,2381
2242,7697
3453,5621
1476,1224
837,1296
1980,1377
1153,7235
1171,1680
2964,6762
2152,4547
4561,3357
390,4479
1504,1653
3514,8693
330,8568
688,7620
643,3551
2937,9353
2548,6969
3299,2561
1761,6505
3501,4559
2213,1435
1821,7944
912,8132
4961,1819
3395,3654
3342,5951
3608,514
3656,8741
2224,9256
206,5613
962,5418
425,2756
3573,2560
3273,2426
2955,7156
2188,7762
3522,9725
868,4658
3711,6041
4892,3978
2961,5267
471,834
3848,3396
3404,236
64,9829
2178,41
4142,4211
3844,4392
4357,7211
4050,6760
3069,7845
4780,4990
145,9614
1299,2082
2636,3757
2573,1204
3024,4055
468,284
4426,557
4773,5407
205,8723
4392,6541
3793,2780
1857,5463
3600,1121
4017,5455
805,1184
4777,1960
2145,4721
1325,2028
2715,4964
2529,1755
203,3750
1883,6465
540,323
3292,4689
3364,4725
3348,7501
3793,1722
1465,4952
4145,2851
3068,3602
958,329
760,9954
1732,6443
2327,1619
1745,5970
3491,8261
2432,7205
2302,4980
41,7912
2279,7206
848,7391
482,7565
3801,2593
2506,3772
1029,4168
1253,3399
1180,1204
3876,1779
4375,335
1710,8700
408,5515
1512,4261
3409,2024
2691,762
4573,8146
1769,354
4167,8246
1357,1568
3557,3541
719,2809
3960,9346
1081,4880
1811,8693
3618,1500
4318,4066
988,5051
2342,611
2699,1888
4978,9954
4108,2759
3620,8819
2471,5162
2386,3902
3043,2268
457,9738
1485,7458
4701,1733
3109,6370
4663,8752
2357,8995
2692,6439
1622,5844
301,5391
1456,616
320,8775
1750,6543
3419,7009
2220,881
4632,1722
1087,3203
1313,6229
383,6043
3761,3030
1651,9296
2989,6377
3985,7339
2749,8115
8,6906
2811,4097
2940,8915
2895,9837
429,3958
1204,7807
29,2523
2091,4703
1692,1354
2266,8280
3882,2985
2520,7928
960,832
936,9493
2667,1352
2687,442
3990,6338
2731,4510
610,8037
4315,2677
3317,687
269,576
3173,8572
3528,4432
255,6820
2190,2392
4145,6655
1013,656
1112,4548
3651,7750
2174,5471
3292,5295
3939,1360
3194,8091
167,3984
799,582
2666,6271
225,7642
112,2585
3290,306
